player_id,player_name,xwoba,k_percent,bb_percent,hardhit_percent,barrels_per_bbe_percent,velocity,spin_rate,swing_miss_percent
671737,"Bradley, Taj",0.315,26.5,8.1,42.89544235924933,10.187667560321715,92.1,2095,27.4
669432,"Rogers, Trevor",0.347,17.3,9.6,44.44444444444444,8.395061728395062,88.3,2187,20.9
544150,"Suárez, Albert",0.311,19.1,7.4,38.44282238442822,7.0559610705596105,89.5,2281,24.6
527048,"Pérez, Martín",0.353,18.1,8.3,41.49184149184149,8.624708624708624,86.6,2027,21.0
665152,"Kremer, Dean",0.326,22.2,9.2,35.37234042553192,9.840425531914894,88.1,2104,23.3
679525,"Marsh, Alec",0.341,22.5,6.9,40.909090909090914,9.62566844919786,89.7,2403,23.5
668964,"Myers, Tobias",0.317,22.3,6.3,38.65336658354115,7.98004987531172,88.5,2159,21.3
694813,"Stone, Gavin",0.306,20.0,6.4,36.23529411764706,6.352941176470588,91.4,2040,24.7
686752,"Pepiot, Ryan",0.295,26.3,8.9,37.24340175953079,9.090909090909092,91.2,2438,29.9
682847,"Ortiz, Luis L.",0.32,19.3,7.1,37.68844221105528,8.793969849246231,91.9,2341,21.0
663559,"Falter, Bailey",0.336,16.5,7.6,41.34831460674157,8.98876404494382,88.4,1981,19.6
543294,"Hendricks, Kyle",0.336,15.3,7.6,33.41013824884793,7.373271889400922,83.3,2208,18.9
607259,"Martinez, Nick",0.278,20.4,3.2,30.465116279069765,5.116279069767442,87.2,2327,23.1
694973,"Skenes, Paul",0.248,33.1,6.2,36.27450980392157,5.228758169934641,92.9,2140,28.7
625643,"López, Reynaldo",0.307,27.3,7.6,42.16524216524217,8.831908831908832,89.9,2178,27.5
657746,"Ryan, Joe",0.264,27.3,4.3,36.63911845730027,8.539944903581267,90.2,2275,26.6
547179,"Lorenzen, Michael",0.329,18.1,11.0,39.41018766756032,8.04289544235925,89.2,2364,22.8
690986,"Harrison, Kyle",0.338,22.2,7.9,44.10958904109589,10.136986301369864,88.3,2102,23.6
657006,"Steele, Justin",0.258,24.3,6.7,33.24538258575198,4.221635883905013,88.7,2487,23.7
458681,"Lynn, Lance",0.34,21.3,8.6,39.26553672316384,10.451977401129945,89.8,2448,24.1
686563,"Cannon, Jonathan",0.322,17.4,7.7,36.26943005181347,7.253886010362693,88.9,2180,21.8
683155,"Estes, Joey",0.324,17.0,4.8,39.61352657004831,9.66183574879227,87.2,2350,19.2
607192,"Glasnow, Tyler",0.254,32.2,6.7,40.063091482649845,8.517350157728707,92.2,2632,30.9
669467,"Pallante, Andre",0.289,18.5,9.4,37.26027397260274,3.287671232876712,91.5,2315,19.8
663855,"Hicks, Jordan",0.338,20.0,9.6,42.24924012158054,9.422492401215806,89.4,1822,24.6
628317,"Maeda, Kenta",0.323,19.8,6.4,36.07954545454545,8.238636363636363,84.9,2119,23.9
656756,"Montgomery, Jordan",0.347,15.5,7.8,41.04477611940299,5.970149253731343,86.2,2118,26.9
683003,"Jones, Jared",0.311,26.2,7.6,44.51219512195122,9.75609756097561,92.4,2514,30.2
680885,"Schwellenbach, Spencer",0.288,25.5,4.4,39.825581395348834,4.941860465116279,90.0,2207,27.4
680570,"Rodriguez, Grayson",0.299,26.5,7.3,39.6875,7.8125,89.5,2269,30.0
656849,"Peterson, David",0.328,19.8,9.0,42.69662921348314,7.303370786516854,88.8,2115,25.6
666157,"Lodolo, Nick",0.299,24.7,7.5,37.9746835443038,8.227848101265822,89.7,2364,28.1
681857,"Olson, Reese",0.296,21.7,7.1,43.730886850152906,5.504587155963304,88.9,2317,28.7
663554,"Mize, Casey",0.334,17.3,6.4,44.606413994169095,7.871720116618077,89.9,2051,22.0
605483,"Snell, Blake",0.249,34.7,10.5,28.947368421052637,5.701754385964912,89.5,2336,37.7
607536,"Freeland, Kyle",0.344,17.3,5.3,40.74074074074074,10.582010582010582,88.2,2248,17.1
608344,"Irvin, Cole",0.364,15.9,5.7,40.89709762532981,12.66490765171504,86.0,2031,17.0
570632,"Ureña, José",0.323,15.2,8.0,39.71428571428572,7.7142857142857135,91.6,2129,23.1
681867,"Criswell, Cooper",0.32,17.2,7.3,37.38019169329074,7.028753993610224,84.0,2055,17.2
667755,"Soriano, José",0.312,20.9,9.0,44.303797468354425,6.645569620253164,94.3,2060,23.7
665795,"Cabrera, Edward",0.335,25.7,11.8,45.703125,8.59375,92.1,2107,28.0
693433,"Woo, Bryan",0.257,21.4,2.8,35.2112676056338,4.788732394366197,92.3,2242,23.6
572020,"Paxton, James",0.334,16.7,11.4,43.13099041533546,7.987220447284344,88.4,2031,21.1
471911,"Carrasco, Carlos",0.333,19.9,7.4,38.75,8.125,87.4,2094,22.7
641540,"Dunning, Dane",0.35,21.7,9.3,45.77464788732394,10.915492957746478,86.0,2134,23.7
681190,"Vásquez, Randy",0.368,14.4,6.5,39.63963963963964,8.708708708708707,89.5,2624,18.9
641302,"Alexander, Tyler",0.332,19.8,5.1,37.20238095238096,9.821428571428571,84.8,2231,20.1
671106,"Allen, Logan",0.367,18.3,9.5,46.42857142857143,11.363636363636363,86.2,1928,21.2
669060,"Wilson, Bryse",0.351,18.6,7.0,44.30769230769231,9.230769230769232,89.7,2117,20.8
592351,"Gray, Jon",0.332,19.5,6.2,42.15384615384615,8.615384615384615,91.0,2129,23.8
687792,"Herz, DJ",0.281,27.7,9.4,34.74576271186441,8.050847457627118,89.3,2286,29.3
605397,"Musgrove, Joe",0.32,24.6,5.6,40.57971014492754,10.507246376811594,87.1,2705,28.3
434378,"Verlander, Justin",0.301,18.7,6.8,32.52595155709342,6.920415224913495,87.7,2405,21.3
672282,"Detmers, Reid",0.314,27.9,9.7,39.25619834710744,10.743801652892564,87.9,2119,29.2
670102,"Francis, Bowden",0.286,22.5,5.4,36.23693379790941,8.710801393728223,86.6,2125,21.2
686730,"Spiers, Carson",0.337,19.5,6.6,38.92617449664429,10.40268456375839,88.2,2338,21.4
672456,"Montero, Keider",0.349,18.7,7.5,37.87375415282392,7.641196013289036,88.7,2375,21.5
543037,"Cole, Gerrit",0.295,25.5,7.0,39.453125,7.421875,91.2,2444,24.8
642232,"Yarbrough, Ryan",0.316,16.5,7.3,29.411764705882355,6.228373702422145,80.5,1958,21.1
641712,"Hudson, Dakota",0.37,12.1,12.4,42.0,6.333333333333334,86.3,2254,18.6
684320,"Rodríguez, Yariel",0.309,23.1,10.9,37.238493723849366,6.276150627615063,89.1,2418,25.7
682610,"Muñoz, Roddery",0.39,18.5,11.1,45.038167938931295,13.740458015267176,91.6,2235,23.6
608334,"Fulmer, Carson",0.334,21.6,9.6,44.44444444444444,9.523809523809524,89.7,2103,25.8
808967,"Yamamoto, Yoshinobu",0.288,28.5,6.0,41.25,8.333333333333332,89.6,2116,27.0
663978,"Paddack, Chris",0.336,20.6,5.5,43.1095406360424,9.89399293286219,87.2,2088,24.0
657376,"Schmidt, Clarke",0.3,26.4,8.2,38.009049773755656,5.88235294117647,89.4,2820,29.4
663776,"Sandoval, Patrick",0.319,22.9,9.4,36.32478632478632,5.128205128205128,87.1,2152,26.5
647336,"Soroka, Michael",0.329,24.3,12.4,35.18518518518518,9.722222222222223,87.9,2555,24.8
592836,"Walker, Taijuan",0.396,15.2,9.7,46.28975265017668,13.427561837455832,87.0,2011,16.7
543859,"Tonkin, Michael",0.321,25.1,8.6,35.02304147465438,7.373271889400922,88.5,2311,23.7
658648,"Avila, Pedro",0.33,23.3,9.9,41.55844155844156,5.194805194805195,87.3,2268,25.0
677960,"Weathers, Ryan",0.316,21.9,6.3,38.18897637795276,8.267716535433072,90.4,2212,26.1
700249,"Povich, Cade",0.313,19.7,9.4,36.58536585365854,8.94308943089431,86.9,2277,22.3
806185,"Birdsong, Hayden",0.331,27.9,13.7,50.0,8.88888888888889,89.8,2242,29.8
596133,"Weaver, Luke",0.283,31.1,7.9,38.38383838383838,8.585858585858585,92.6,2307,33.5
668909,"Williams, Gavin",0.317,23.8,9.6,44.03669724770643,6.8807339449541285,91.3,2314,24.8
571882,"Law, Derek",0.298,20.8,6.6,35.22727272727273,3.787878787878788,90.4,2219,28.6
656731,"Megill, Tylor",0.316,27.0,9.5,42.58373205741627,10.047846889952153,91.1,2103,28.6
669461,"Liberatore, Matthew",0.316,21.4,7.0,38.49206349206349,7.142857142857142,91.1,2366,25.1
548389,"Stripling, Ross",0.335,12.9,5.3,35.275080906148865,6.796116504854369,87.0,2117,16.9
668933,"Ashcraft, Graham",0.346,16.3,7.7,42.69230769230769,7.6923076923076925,93.0,2522,22.1
680767,"Vodnik, Victor",0.338,20.4,11.3,49.30875576036866,7.834101382488479,94.0,2201,21.8
663947,"Holton, Tyler",0.26,21.8,4.5,32.8125,5.46875,87.2,2239,24.5
621111,"Buehler, Walker",0.334,18.6,8.1,37.80487804878049,6.910569105691057,89.5,2342,19.4
663474,"McKenzie, Triston",0.36,21.9,13.9,41.86046511627907,13.023255813953488,86.3,2211,23.1
650556,"Abreu, Bryan",0.282,31.7,9.8,38.04347826086957,8.695652173913043,91.1,2647,34.0
677944,"Cecconi, Slade",0.327,19.0,4.7,36.36363636363637,10.276679841897234,88.9,2329,19.6
694363,"Shuster, Jared",0.333,17.4,10.3,31.89655172413793,7.327586206896551,88.1,2054,23.4
669062,"Miller, Erik",0.276,30.6,13.4,41.13924050632912,6.962025316455696,90.8,2165,30.6
506433,"Darvish, Yu",0.294,23.6,6.4,39.91228070175439,7.456140350877193,87.2,2417,25.6
